欄1,機構名稱,權屬別,型態別,地址,修正地址,lon,lat
8517,明恩耳鼻喉科診所,私立西醫診所,西醫專科診所,高雄市新興區六合一路46號,FALSE,120.310942,22.6325185
2568,高祥牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前鎮區復興三路299號,FALSE,120.3109484,22.6119947
21666,民馨中醫診所,私立中醫診所,中醫診所,高雄市新興區中正三路5號1樓,FALSE,120.3109629,22.630479
6108,佑幼家庭醫學科診所,私立西醫診所,西醫專科診所,雲林縣褒忠鄉中民村三民路11號,FALSE,120.3109795,23.6934961
21936,豐田博愛診所,私立西醫診所,西醫診所,高雄市左營區博愛四路16號1樓,FALSE,120.3109812,22.6816365
19676,楊寧正診所,私立西醫診所,西醫診所,高雄市橋頭區仕隆里成功南路5號,FALSE,120.311,22.7556164
8096,龔國祥內科診所,私立西醫診所,西醫專科診所,高雄市前鎮區復興三路301號,FALSE,120.311029,22.612151
1900,大象牙醫診所,私立牙醫診所,牙醫診所,高雄市新興區青年一路122號1樓,FALSE,120.311037,22.6231879
17025,元康牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區光興街58巷15號1、2樓,FALSE,120.3110491,22.6603714
16602,人本自然牙醫診所,私立牙醫診所,牙醫診所,高雄市前鎮區民權二路98號1、2樓,FALSE,120.311108,22.60669
1876,良和牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區復興二路80號,FALSE,120.31111,22.618428
13028,陳進祥診所,私立西醫診所,西醫醫務室,高雄市左營區文德路2號,FALSE,120.3111751,22.6691473
20171,文仁小兒科診所,私立西醫診所,西醫診所,高雄市左營區自由三路172號1樓,FALSE,120.311191,22.671412
20172,悠仁婦產科診所,私立西醫診所,西醫診所,高雄市左營區自由三路172號2樓,FALSE,120.311191,22.671412
13061,向生診所,私立西醫診所,西醫醫務室,高雄市苓雅區復興二路88號,FALSE,120.3111991,22.6185511
8265,裕生診所,私立西醫診所,西醫診所,高雄市左營區博愛四路80號1樓,FALSE,120.3112177,22.6816723
8408,陽光診所,私立西醫診所,西醫診所,高雄市左營區自由三路176號2樓,FALSE,120.3112203,22.6718044
1898,芝加哥牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區青年一路110號1樓,FALSE,120.31126,22.623231
8469,安生診所,私立西醫診所,西醫醫務室,高雄市左營區裕誠路166號1樓,FALSE,120.311334,22.664368
4446,宏為牙醫診所,私立牙醫診所,牙醫一般診所,臺南市新營區三仙里三民路140之4號,FALSE,120.3113575,23.306763
15620,光晴診所,私立西醫診所,西醫診所,高雄市新興區開封路31號1樓,FALSE,120.3113666,22.6281968
8074,昱泰診所,私立西醫診所,西醫醫務室,高雄市苓雅區興中一路227號1-3樓,FALSE,120.311371,22.6178686
2691,四季牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前鎮區三多三路95號，97號2樓,FALSE,120.3113974,22.6160711
7999,四季眼科診所,私立西醫診所,西醫專科診所,高雄市前鎮區三多三路95號97號1樓，3樓,FALSE,120.3113974,22.6160711
8376,陳明琮眼科診所,私立西醫診所,西醫專科診所,高雄市新興區六合一路32號一樓二樓,FALSE,120.311406,22.6324614
18392,南隆小兒科診所,私立西醫診所,西醫診所,高雄市前鎮區復興三路391號1樓,FALSE,120.3114385,22.6134013
19345,元真中醫診所,私立中醫診所,中醫診所,高雄市左營區光興街235號1樓,FALSE,120.3114545,22.6638507
16173,祥全診所,私立西醫診所,西醫診所,高雄市前鎮區復興三路393號2樓、3樓,FALSE,120.3114883,22.6135449
2816,永芳牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前鎮區復興三路407號,FALSE,120.311545,22.614047
6917,源德診所,私立西醫診所,西醫專科診所,臺南市新營區好平里新進路二段68號,FALSE,120.3115525,23.3007319
21565,英倫牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區重愛路405號1樓,FALSE,120.3115569,22.6887441
16680,芮安眼科診所,私立西醫診所,西醫診所,高雄市前鎮區復興三路186號,FALSE,120.311564,22.613012
8042,蔡皮膚科診所,私立西醫診所,西醫專科診所,高雄市前鎮區復興三路415號,FALSE,120.311573,22.614246
13356,廖嘉辰皮膚科診所,私立西醫診所,西醫診所,臺南市新營區三仙里三民路138之1號,FALSE,120.3115768,23.3068373
16918,康和耳鼻喉科診所,私立西醫診所,西醫診所,高雄市苓雅區復興二路1號,FALSE,120.311587,22.616604
21279,亨木中醫診所,私立中醫診所,中醫診所,高雄市三民區山東街94號1樓,FALSE,120.3116136,22.6429509
20693,祐康中醫診所,私立中醫診所,中醫診所,高雄市前鎮區復興三路423號1樓,FALSE,120.311626,22.614506
22717,林有德中醫診所,私立中醫診所,中醫診所,高雄市前鎮區復興三路188號1樓,FALSE,120.3116354,22.6130091
8037,邱仲禮診所,私立西醫診所,西醫醫務室,高雄市前鎮區鎮榮街45號,FALSE,120.3116373,22.5905373
8101,永興診所,私立西醫診所,西醫專科診所,高雄市前鎮區鎮興路222號一樓二樓,FALSE,120.311642,22.5930026
16813,健生外科診所,私立西醫診所,西醫診所,高雄市三民區九如二路68號,FALSE,120.3116619,22.6407537
2817,南安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前鎮區復興三路441號,FALSE,120.3116703,22.6152378
13143,夏道生婦產科診所,私立西醫診所,西醫專科診所,高雄市三民區建國二路54號,FALSE,120.311682,22.637762
2818,黃建興牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前鎮區管仲路39號,FALSE,120.31169,22.606567
23247,明仁診所,私立西醫診所,西醫診所,高雄市左營區文敬路18號1~2樓,FALSE,120.311756,22.677492
18858,安柏中醫診所,私立中醫診所,中醫診所,高雄市前鎮區民權二路180號2樓,FALSE,120.311776,22.6071
19922,鄰好西醫診所,私立西醫診所,西醫診所,高雄市前鎮區民權二路180號2樓,FALSE,120.311776,22.6071
17587,晴光美學牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區河堤路304號1-2樓,FALSE,120.3117925,22.6619523
19571,巧天工整形外科診所,私立西醫診所,西醫診所,高雄市苓雅區永定街62號1樓,FALSE,120.3117941,22.6187407
21271,褒忠仁一骨科診所,私立西醫診所,西醫診所,雲林縣褒忠鄉中民村12鄰中正路327巷18號,FALSE,120.311807,23.699917
16121,沐康診所,私立西醫診所,西醫診所,高雄市三民區河堤路318號1-2樓,FALSE,120.3118589,22.6624545
11847,楊東穎診所,私立西醫診所,西醫診所,高雄市左營區自由三路327號1樓,FALSE,120.3118612,22.6741274
7233,孫琮淵診所,私立西醫診所,西醫醫務室,高雄市橋頭區成功南路79號1樓,FALSE,120.311868,22.753953
8242,王其時診所,私立西醫診所,西醫醫務室,高雄市苓雅區五福一路171號,FALSE,120.311892,22.626569
2585,新?牙醫診所,私立牙醫診所,牙醫一般診所,高雄市左營區曾子路19號1樓,FALSE,120.3118988,22.6761179
18882,晴美自由診所,私立西醫診所,西醫診所,高雄市左營區自由三路337號1-5樓,FALSE,120.3119327,22.67443
15209,宏益骨科診所,私立西醫診所,西醫診所,高雄市三民區河堤路316號1-2樓,FALSE,120.3119614,22.6622675
4867,安和中醫診所,私立中醫診所,中醫一般診所,高雄市左營區自由三路343號1、2樓,FALSE,120.311972,22.6745899
13268,慈祐診所,私立西醫診所,西醫醫務室,雲林縣元長鄉元南村元南路64號,FALSE,120.3119835,23.6497064
2094,中華牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區六合一路20-4號,FALSE,120.3120338,22.6324264
6921,祥和內科診所,私立西醫診所,西醫診所,臺南市新營區三仙里健康路69號,FALSE,120.3120402,23.312831
8377,趙俊彥診所,私立西醫診所,西醫醫務室,高雄市新興區民生一路十八號一樓二樓,TRUE,120.3120563,22.6284317
2595,順芳熹牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區自由三路355號1.2樓,FALSE,120.3120705,22.6746917
19268,巧巧牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區明仁路171號2樓,FALSE,120.3121114,22.6628117
8232,王骨科診所,私立西醫診所,西醫專科診所,高雄市苓雅區五福一路161號,FALSE,120.312126,22.626645
8482,李凱斌小兒科診所,私立西醫診所,西醫專科診所,高雄市左營區文莊路53號1樓,FALSE,120.3121505,22.6774015
14875,林秀水牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區金門街107之2號一樓,FALSE,120.3121515,22.6272776
8598,吉錠診所,私立西醫診所,西醫醫務室,高雄市三民區九如二路53號1樓,FALSE,120.312154,22.6404289
20642,高鐵微笑牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區華夏路1328號1樓,FALSE,120.3121619,22.6859818
2569,明潔牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前鎮區鎮榮街14號,FALSE,120.3121691,22.590771
18935,媄膚診所,私立西醫診所,西醫診所,高雄市前鎮區凱旋四路302號1樓、2樓,FALSE,120.3121735,22.5936242
12212,高雄市苓雅區衛生所,衛生所,衛生所,高雄市苓雅區民權一路85號3樓,FALSE,120.3121913,22.6217676
6920,健民診所,私立西醫診所,西醫診所,臺南市新營區民權里民治路五五號,TRUE,120.3121999,23.31047
2347,方壽康牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區明賢街71號73號一樓,FALSE,120.3122332,22.6620141
8478,張簡耳鼻喉科診所,私立西醫診所,西醫專科診所,高雄市左營區自由三路300號1樓,FALSE,120.3122598,22.6740505
16177,康恒牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區自由三路306號1樓,FALSE,120.312299,22.674204
2453,蘇牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區熱河一街51號,FALSE,120.3123757,22.6432409
20754,愛汝診所,私立西醫診所,西醫診所,高雄市新興區五福一路140號一樓、及夾層,FALSE,120.3124213,22.6271061
4872,淮海中醫診所,私立中醫診所,中醫一般診所,高雄市左營區自由三路336號1樓,FALSE,120.3124254,22.6746504
2704,德群牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區金門街80號,FALSE,120.3124572,22.6264484
23179,大安診所,私立西醫診所,西醫診所,高雄市左營區自由三路376號1樓,FALSE,120.3124998,22.6749007
4296,仁德牙醫診所,私立牙醫診所,牙醫一般診所,臺南市柳營區光福里柳營路二段52號,FALSE,120.312502,23.2778071
21458,許健聰診所,私立西醫診所,西醫診所,高雄市新興區六合一路10號1樓,FALSE,120.3125046,22.6323839
12908,孫欲珍小兒科.家庭醫學科診所,私立西醫診所,西醫專科診所,高雄市楠梓區海專路237號1樓,FALSE,120.3125114,22.7249579
20190,張牙醫診所,私立牙醫診所,牙醫診所,雲林縣元長鄉長南村中山路4-46號,FALSE,120.3125133,23.642495
8396,康澤小兒科診所,私立西醫診所,西醫專科診所,高雄市左營區自由三路382號1樓,FALSE,120.3125269,22.6750065
19828,陳杉中醫診所,私立中醫診所,中醫診所,高雄市新興區中東街217號1樓,FALSE,120.312538,22.6329755
8379,亮晶晶眼科診所,私立西醫診所,西醫專科診所,高雄市新興區五福一路132號1樓及136號1-2樓,FALSE,120.3125532,22.6271499
8399,黃敏毓婦產科診所,私立西醫診所,西醫專科診所,高雄市左營區自由三路392號1.2.3.4樓,FALSE,120.3125797,22.6751443
17676,大千骨科診所,私立西醫診所,西醫診所,高雄市新興區渤海街14號1樓2樓,FALSE,120.3126282,22.630037
13773,聖和牙醫診所,私立牙醫診所,牙醫一般診所,臺南市新營區延平里復興路61號,FALSE,120.312638,23.3023439
2225,宏民牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區明誠二路102號1樓,FALSE,120.312642,22.660493
4740,康和中醫診所,私立中醫診所,中醫一般診所,高雄市新興區五福一路128號一樓,FALSE,120.312642,22.627184
7153,王內神經科診所,私立西醫診所,西醫診所,臺南市新營區民權里民權路80-2號,FALSE,120.3126823,23.30656
6740,顏內小兒科診所,私立西醫診所,西醫診所,臺南市新營區民權里民權路82號,FALSE,120.3127064,23.3065654
11418,自由骨科診所,私立西醫診所,西醫專科診所,高雄市左營區自由三路406號1樓、地下1樓,FALSE,120.3127067,22.6755395
6743,吳婦產科診所,私立西醫診所,西醫診所,臺南市新營區延平里長春街27號,FALSE,120.31272,23.302087
4447,富騰牙醫診所,私立牙醫診所,牙醫診所,臺南市新營區民權里民權路78-1號,FALSE,120.3127273,23.3064711
16841,九大自由診所,私立西醫診所,西醫診所,高雄市左營區自由三路410號1樓,FALSE,120.3127325,22.6756272
11357,保安診所,私立西醫診所,西醫診所,臺南市新營區民權里民權路78-2號,FALSE,120.3127498,23.3064035
12794,長生診所,私立西醫診所,西醫醫務室,高雄市三民區聯興路145巷52號1樓,FALSE,120.3127585,22.659248
13452,潔美牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區興中一路82號,FALSE,120.3127691,22.6185747
2210,欣新牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區明誠二路96號一樓二樓,FALSE,120.3127784,22.6604548
8613,李錦輝眼科診所,私立西醫診所,西醫專科診所,高雄市三民區明誠二路98號一樓,FALSE,120.3127849,22.660331
8466,方骨科診所,私立西醫診所,西醫專科診所,高雄市新興區民族二路15號,FALSE,120.3127967,22.6291641
19101,蔡宜芬中醫診所,私立中醫診所,中醫診所,高雄市三民區明福街19號1樓,FALSE,120.3128052,22.6619085
14630,慶祐中醫診所,私立中醫診所,中醫診所,臺南市新化區知義里復興路52號,FALSE,120.3128502,23.0272615
15491,孫強峰中醫診所,私立中醫診所,中醫診所,高雄市三民區明賢街106號1樓,FALSE,120.312874,22.663767
17467,宇泰復健科診所,私立西醫診所,西醫診所,高雄市三民區明福街17號1～2樓,FALSE,120.3128821,22.661887
8304,維格皮膚科診所,私立西醫診所,西醫專科診所,高雄市新興區五福一路120號一樓、及夾層、二樓,FALSE,120.3128912,22.6272599
3161,安慶中醫診所,私立中醫診所,中醫一般診所,高雄市前鎮區凱旋四路338號,FALSE,120.3129063,22.5939606
6916,謝兆唐診所,私立西醫診所,西醫診所,臺南市新營區忠政里民治路60之2號,FALSE,120.312912,23.310824
15424,捷祺家庭兒科診所,私立西醫診所,西醫診所,高雄市三民區裕誠路125號1樓,FALSE,120.3129133,22.6636968
2811,和睦牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區青年一路68號,FALSE,120.312929,22.62388
14237,?禾牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區河堤路476.478號一樓,FALSE,120.3129294,22.6642795
15248,八寶堂中醫診所,私立中醫診所,中醫診所,高雄市左營區孟子路166號1樓,FALSE,120.3129447,22.6737112
3242,宏安中醫診所,私立中醫診所,中醫一般診所,高雄市前鎮區鎮興路101號1樓、2樓,FALSE,120.3129605,22.5910935
18226,宗禾診所,私立西醫診所,西醫診所,高雄市左營區博愛四路148號1樓,FALSE,120.312961,22.683485
8006,美和診所,私立西醫診所,西醫診所,高雄市前鎮區翠亨北路577號1樓,FALSE,120.3129618,22.5923598
20136,六必居中醫診所,私立中醫診所,中醫診所,高雄市左營區文學路255號1樓、257號1樓,FALSE,120.3129667,22.6882602
18010,建心診所,私立西醫診所,西醫診所,高雄市三民區裕誠路108號1-2樓,FALSE,120.3129725,22.6639588
8367,杏霖眼科診所,私立西醫診所,西醫專科診所,高雄市新興區民族二路69號一樓,FALSE,120.312998,22.631578
18168,橙田牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區自由三路513號1-2樓,FALSE,120.3129986,22.6776556
2098,王文毅牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區六合一路2號,FALSE,120.3130006,22.6323775
4439,傑仁牙醫診所,私立牙醫診所,牙醫診所,臺南市新營區南興里延平路122之2號,FALSE,120.3130201,23.2990738
13355,沈士穎小兒科診所,私立西醫診所,西醫診所,臺南市新營區南興里延平路122之6號,FALSE,120.3130201,23.2990738
2121,祥允牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區裕誠路106號一樓,FALSE,120.3130426,22.6640131
6914,陳明源眼科診所,私立西醫診所,西醫診所,臺南市新營區民權里民權路56之1號,FALSE,120.3130426,23.3053143
7388,博馨內科診所,私立西醫診所,西醫診所,臺南市新營區民權里民權路56號,FALSE,120.3130426,23.3052724
2575,大千牙醫診所,私立牙醫診所,牙醫一般診所,高雄市左營區孟子路162_號1-2樓,FALSE,120.3130642,22.6737105
12605,德興外科診所,私立西醫診所,西醫診所,臺南市新營區民權里民權路38之2號1樓,FALSE,120.3130948,23.3043583
8409,陳銀旺骨科診所,私立西醫診所,西醫診所,高雄市左營區自由三路531號1樓,FALSE,120.3131,22.678424
2694,朝代牙醫診所,私立牙醫診所,牙醫診所,高雄市前鎮區民權二路355號1-2樓,FALSE,120.3131002,22.6105953
11300,理想牙醫診所,私立牙醫診所,牙醫一般診所,臺南市新營區民權里仁愛街97號,FALSE,120.3131553,23.3066736
12203,德謙醫院,私立西醫醫院,醫院,高雄市三民區九如二路18號地下1樓至6樓,FALSE,120.3131826,22.64066
18483,鼎善中醫診所,私立中醫診所,中醫診所,雲林縣元長鄉中山路120-3號1樓,FALSE,120.3131898,23.6534903
7152,王惠昌內兒科診所,私立西醫診所,西醫診所,臺南市新營區延平里南昌街2號,FALSE,120.3132036,23.3000668
7157,黃鴻志耳鼻喉科診所,私立西醫診所,西醫診所,臺南市新營區民權里三民路91號,FALSE,120.3132252,23.3068505
8028,吳家明眼科診所,私立西醫診所,西醫專科診所,高雄市三民區明誠二路76號一樓,FALSE,120.3132343,22.6601831
17302,宏福中醫診所,私立中醫診所,中醫診所,高雄市左營區自由四路1號1+2樓、3號1樓,FALSE,120.313263,22.679786
3601,安泰牙醫診所,私立牙醫診所,牙醫一般診所,高雄市橋頭區成功南路148巷2號,FALSE,120.3132641,22.7522905
2687,皇家牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前鎮區鄭和路64號一樓,FALSE,120.31328,22.608022
11755,雲品牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區明哲路7號1樓,FALSE,120.3132819,22.6612326
8523,桔生診所,私立西醫診所,西醫專科診所,高雄市三民區裕誠路109號1-2樓,FALSE,120.3133183,22.6636776
6842,元安診所,私立西醫診所,西醫醫務室,雲林縣元長鄉長南村中山路27號,FALSE,120.3133441,23.6487579
20207,裕成耳鼻喉科診所,私立西醫診所,西醫診所,高雄市三民區裕誠路90號1樓,FALSE,120.3133919,22.663984
15224,鼎泰堂中醫診所,私立中醫診所,中醫診所,高雄市三民區河堤路490號1樓,FALSE,120.313423,22.664627
8615,葉旭顏泌尿科診所,私立西醫診所,西醫專科診所,高雄市三民區裕誠路88號1樓,FALSE,120.313429,22.6639869
12649,蔡瑞頒診所,私立西醫診所,西醫診所,臺南市柳營區光福里成功街210號,FALSE,120.3134706,23.2786494
20247,德滿堂中醫診所,私立中醫診所,中醫診所,高雄市左營區重愛路356號1樓,FALSE,120.3134846,22.6875537
2116,廣宜牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區明吉路37號一樓,FALSE,120.3135037,22.6631994
6742,?用診所,私立西醫診所,西醫診所,臺南市新營區興安里延平路101之2號,FALSE,120.3135053,23.2997821
20260,光大眼科診所,私立西醫診所,西醫診所,高雄市橋頭區仕隆里成功南路227號,FALSE,120.313528,22.7508
11966,維康診所,私立西醫診所,西醫診所,高雄市前鎮區鄭和路45號,FALSE,120.313533,22.60748
8000,美忠復健科診所,私立西醫診所,西醫專科診所,高雄市前鎮區翠亨北路547號,FALSE,120.3135355,22.5927135
15859,開心診所,私立西醫診所,西醫診所,高雄市三民區敦煌路82號1樓,FALSE,120.3135429,22.6582895
6904,大川耳鼻喉科診所,私立西醫診所,西醫診所,臺南市新營區興安里延平路99號,FALSE,120.313548,23.299944
19333,琵雅諾牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區天祥二路109號1-2樓,FALSE,120.3135547,22.6685142
2206,三安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區裕誠103號一樓,FALSE,120.313595,22.6637468
14346,獅甲中醫診所,私立中醫診所,中醫一般診所,高雄市苓雅區三多三路214－10號,FALSE,120.3135955,22.61674145
19051,朝和中醫診所,私立中醫診所,中醫診所,臺南市新營區民權里民治路41號1樓,FALSE,120.313597,23.310519
8400,李全忠診所,私立西醫診所,西醫醫務室,高雄市左營區自由三路528號1樓,FALSE,120.3135978,22.6783714
8019,醫鼎診所,私立西醫診所,西醫專科診所,高雄市三民區裕誠路101號一樓二樓,FALSE,120.3136003,22.663731
19096,王祚祥診所,私立西醫診所,西醫診所,高雄市前鎮區管仲南路368號1樓、夾層,FALSE,120.3136622,22.605069
8545,江春木診所,私立西醫診所,西醫醫務室,高雄市左營區天祥二路103號1樓、105號1樓,FALSE,120.3137213,22.6685675
10612,四季台安醫院,私立西醫醫院,醫院,高雄市三民區聯興路157號(地下1樓至6樓)、高雄市三民區聯興路145巷1號1-3樓,FALSE,120.3137351,22.6594191
4326,金安牙醫診所,私立牙醫診所,牙醫一般診所,臺南市新營區民權里仁愛街27號,FALSE,120.31374,23.304834
21875,大青田泌尿科診所,私立西醫診所,西醫診所,高雄市左營區自由三路548號1~2樓,FALSE,120.313747,22.678643
8465,東生診所,私立西醫診所,西醫醫務室,高雄市新興區五福一路86號,FALSE,120.3137576,22.6275124
14379,康裕牙醫診所,私立牙醫診所,牙醫一般診所,高雄市左營區孟子路101號1樓,FALSE,120.3137594,22.6731346
13184,夏保介診所,私立西醫診所,西醫專科診所,雲林縣褒忠鄉中正路九十一號,TRUE,120.3137621,23.695152
8373,蘇榮茂診所,私立西醫診所,西醫專科診所,高雄市新興區民族二路76號一至四樓,FALSE,120.313776,22.633049
2809,松柏牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區金門街41號,FALSE,120.313778,22.625491
17721,河堤小鹿牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區裕誠路78號1-2樓,FALSE,120.313798,22.6639689
8098,仁祥復健科診所,私立西醫診所,西醫專科診所,高雄市前鎮區一心一路496號,FALSE,120.313837,22.6100196
11655,柯偉恭診所,私立西醫診所,西醫診所,高雄市新興區民族二路102-9號一樓,FALSE,120.3138399,22.6343904
22634,雄大診所,私立西醫診所,西醫診所,高雄市新興區民族二路90號2樓、90號3樓,FALSE,120.3138423,22.6335466
14610,張鐘元中醫診所,私立中醫診所,中醫診所,臺南市新營區民權里文化街13號之1,FALSE,120.3138461,23.3031812
2680,高峰國際牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前鎮區一心一路500號,FALSE,120.3138496,22.6099917
15921,愛仁醫療社團法人愛仁醫院,醫療社團法人醫院,醫院,高雄市三民區民族一路45號1樓至4樓及49、51號1樓至4樓,FALSE,120.313863,22.6417013
15382,欣典牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區聯興路137號1樓,FALSE,120.3138698,22.6591584
11524,蔡昌篤皮膚科診所,私立西醫診所,西醫診所,高雄市前鎮區一心一路498號1.2樓,FALSE,120.3138888,22.6099748
8686,鍾在倫小兒科診所,私立西醫診所,西醫專科診所,高雄市三民區民族一路63號,FALSE,120.3139156,22.6422111
21281,吉品牙醫診所,私立牙醫診所,牙醫診所,高雄市苓雅區民權一路9號1、2樓,FALSE,120.3139209,22.6177047
15366,保生中醫診所,私立中醫診所,中醫診所,高雄市左營區自由四路147號1樓,FALSE,120.313978,22.68244
2014,加恩牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區聯興路133號1-2樓,FALSE,120.3139894,22.6588444
11447,嘉安診所,私立西醫診所,西醫診所,嘉義縣太保市崙頂里6鄰橋子頭43號,FALSE,120.3139958,23.45011185
17643,曼麗醫美診所,私立西醫診所,西醫診所,高雄市三民區聯興路111號1-3樓,FALSE,120.3140274,22.6582893
13456,祥霖中醫診所,私立中醫診所,中醫診所,高雄市三民區聯興路125號1樓,FALSE,120.3140354,22.6587515
19381,芯四季診所,私立西醫診所,西醫診所,高雄市三民區聯興路135號1~2樓,FALSE,120.3140374,22.6588953
10613,靜和醫院,私立西醫醫院,精神科醫院,高雄市新興區民族二路176_178_180_182號,FALSE,120.314045,22.6361666
8673,胡益揚耳鼻喉科診所,私立西醫診所,西醫專科診所,高雄市三民區聯興路131號1樓,FALSE,120.3140472,22.6588125
1899,維美牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區六合路183號一樓,FALSE,120.3141261,22.6320686
8519,邱弘璨皮膚科診所,私立西醫診所,西醫專科診所,高雄市新興區六合路183號2樓,FALSE,120.3141261,22.6320686
17230,祐康復健科診所,私立西醫診所,西醫診所,高雄市三民區聯興路117號1-2樓,FALSE,120.3141264,22.65848
4325,郭牙醫診所,私立牙醫診所,牙醫一般診所,臺南市新營區民權里博愛街40號,FALSE,120.3141464,23.3043673
18936,文愛診所,私立西醫診所,西醫診所,高雄市左營區重愛路303號1-2樓,FALSE,120.314165,22.686542
3166,民權中醫診所,私立中醫診所,中醫一般診所,高雄市前鎮區民權二路416號1樓,FALSE,120.314175,22.611573
6926,康庭小兒科診所,私立西醫診所,西醫診所,臺南市新營區民權里三民路106及106之12號,FALSE,120.3142157,23.3071968
12699,悅恩小兒科診所,私立西醫診所,西醫診所,臺南市新營區民權里三民路106及106-12號,FALSE,120.3142157,23.3071968
16348,馬蘭腦神經中醫診所,私立中醫診所,中醫診所,高雄市前鎮區管仲南路350號1樓,FALSE,120.3142263,22.6045159
8012,劉志明耳鼻喉科診所,私立西醫診所,西醫專科診所,高雄市前鎮區一心一路482號,FALSE,120.3142378,22.6098046
22989,登原診所,私立西醫診所,西醫診所,臺南市新營區永平里延平路36及38號1樓,FALSE,120.3142516,23.3040482
14043,鼻安中醫診所,私立中醫診所,中醫一般診所,高雄市三民區民族一路7號一樓,FALSE,120.314257,22.637767
4743,林吉原中醫診所,私立中醫診所,中醫一般診所,高雄市三民區明仁路18號1-2樓,FALSE,120.3142714,22.6606988
12244,吳昆哲婦產小兒科醫院,私立西醫醫院,醫院,高雄市前鎮區民權二路430號,FALSE,120.3143343,22.6120447
10473,雲林縣元長鄉衛生所,衛生所,衛生所,雲林縣元長鄉長南村元中路8號,FALSE,120.3143379,23.6497504
8521,亨明眼科診所,私立西醫診所,西醫專科診所,高雄市新興區六合路179號,FALSE,120.314348,22.63201
13864,上恩牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣褒忠鄉中正路75巷13－1號,FALSE,120.314419,23.69492
14870,名人牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區光華一路321號,FALSE,120.3144452,22.6264808
19031,高雄明德牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區天祥二路65號1-2樓,FALSE,120.3144549,22.6685871
8511,明法眼科診所,私立西醫診所,西醫專科診所,高雄市新興區信守街109號,FALSE,120.3144692,22.6313078
1894,千代牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區信守街104號一樓,FALSE,120.314484,22.6314363
20021,雅柏牙醫診所,私立牙醫診所,牙醫診所,高雄市苓雅區廈門街3號1、2樓,FALSE,120.3145542,22.6257815
10396,國防部軍備局生產製造中心第二０五廠醫務所,軍方診所(民眾診療附設門診部),西醫醫務室,高雄市前鎮區中山三路98號,FALSE,120.3145924,22.5984644
2221,諾貝爾牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區民族一路76號1-2樓,FALSE,120.3146017,22.6427055
2107,寶麗牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區六合路156號,FALSE,120.314622,22.6322389
8369,謝前亮診所,私立西醫診所,西醫專科診所,高雄市新興區六合路167號一樓,FALSE,120.314626,22.631986
6739,杏仁診所,私立西醫診所,西醫診所,臺南市新營區民權里民有街27號1樓,FALSE,120.3146463,23.3036972
12861,劉精神科診所,私立西醫診所,西醫專科診所,高雄市三民區建國一路504號,FALSE,120.314658,22.636881
16789,群一牙醫診所,私立牙醫診所,牙醫診所,臺南市新營區興安里新進路323號1樓,FALSE,120.314683,23.300912
